year,wrkstat,marital,childs,age,educ,sex,race
2006,working full time,never married,3.0,23.0,12.0,female,white
2006,retired,married,2.0,72.0,18.0,male,white
2006,retired,married,3.0,68.0,15.0,male,white
2006,keeping house,married,1.0,54.0,12.0,female,white
2006,retired,married,1.0,61.0,14.0,male,white
2006,working part time,married,0.0,59.0,16.0,female,white
2006,retired,married,5.0,78.0,9.0,male,white
2006,other,divorced,0.0,45.0,12.0,male,white
2006,working part time,married,1.0,36.0,15.0,female,white
2006,retired,married,2.0,71.0,14.0,male,white
2006,working full time,divorced,2.0,58.0,14.0,female,white
2006,working full time,married,3.0,38.0,14.0,male,white
2006,keeping house,married,1.0,71.0,11.0,female,white
2006,working full time,married,1.0,34.0,15.0,male,white
2006,working full time,divorced,0.0,37.0,12.0,male,white
2006,keeping house,married,1.0,20.0,12.0,female,white
2006,working part time,divorced,2.0,33.0,14.0,female,white
2006,retired,married,3.0,86.0,18.0,male,white
2006,working full time,divorced,2.0,54.0,12.0,male,white
2006,working full time,married,0.0,38.0,14.0,female,white
2006,retired,married,4.0,74.0,13.0,male,white
2006,keeping house,married,7.0,73.0,8.0,female,white
2006,other,widowed,2.0,40.0,10.0,male,white
2006,working full time,married,1.0,54.0,12.0,female,black
2006,working full time,never married,1.0,22.0,12.0,male,other
2006,working full time,never married,0.0,24.0,14.0,male,other
2006,working full time,divorced,4.0,54.0,10.0,male,black
2006,working full time,married,0.0,28.0,15.0,male,white
2006,working full time,married,3.0,33.0,11.0,male,black
2006,working full time,married,1.0,48.0,16.0,female,other
2006,keeping house,widowed,3.0,85.0,12.0,female,white
2006,working full time,never married,0.0,19.0,3.0,male,other
2006,retired,married,4.0,74.0,12.0,male,white
2006,working full time,widowed,3.0,59.0,12.0,male,white
2006,retired,married,2.0,80.0,12.0,male,white
2006,working full time,married,2.0,41.0,14.0,male,white
2006,keeping house,divorced,4.0,72.0,14.0,female,white
2006,working full time,never married,3.0,39.0,11.0,female,black
2006,working full time,never married,2.0,32.0,12.0,female,black
2006,keeping house,divorced,2.0,46.0,13.0,female,black
2006,keeping house,divorced,3.0,36.0,12.0,female,black
2006,working part time,widowed,2.0,48.0,14.0,female,black
2006,working full time,never married,1.0,37.0,10.0,female,black
2006,working full time,divorced,0.0,27.0,12.0,female,black
2006,keeping house,divorced,1.0,48.0,16.0,female,black
2006,retired,married,1.0,66.0,14.0,female,black
2006,retired,widowed,4.0,74.0,12.0,female,black
2006,keeping house,married,4.0,53.0,12.0,female,black
2006,keeping house,married,2.0,52.0,14.0,female,black
2006,working full time,never married,2.0,44.0,12.0,male,black
2006,working full time,married,0.0,42.0,12.0,female,black
2006,working full time,divorced,2.0,52.0,12.0,female,white
2006,working full time,married,5.0,41.0,14.0,male,white
2006,working full time,never married,0.0,48.0,18.0,female,black
2006,working full time,married,2.0,42.0,15.0,female,black
2006,retired,never married,0.0,66.0,17.0,male,white
2006,working full time,divorced,0.0,60.0,15.0,female,white
2006,working full time,married,0.0,28.0,17.0,female,white
2006,working full time,married,0.0,43.0,12.0,female,white
2006,working full time,married,4.0,59.0,12.0,male,white
2006,working full time,married,1.0,52.0,12.0,female,white
2006,working full time,divorced,3.0,47.0,12.0,male,black
2006,keeping house,never married,1.0,27.0,16.0,female,black
2006,working full time,never married,2.0,30.0,17.0,female,black
2006,working part time,never married,0.0,25.0,15.0,male,white
2006,working full time,never married,0.0,47.0,18.0,male,white
2006,working part time,married,0.0,57.0,20.0,female,white
2006,working full time,married,1.0,43.0,16.0,male,white
2006,keeping house,married,0.0,45.0,16.0,female,white
2006,working part time,never married,0.0,22.0,16.0,male,white
2006,retired,divorced,2.0,71.0,16.0,male,white
2006,retired,widowed,0.0,85.0,2.0,female,black
2006,in school,never married,5.0,35.0,12.0,male,black
2006,working full time,divorced,1.0,42.0,16.0,female,white
2006,working full time,married,0.0,34.0,17.0,male,black
2006,working full time,married,0.0,23.0,12.0,male,other
2006,working full time,married,1.0,28.0,17.0,male,white
2006,working full time,married,2.0,52.0,13.0,female,white
2006,working full time,married,1.0,34.0,12.0,male,white
2006,working part time,never married,0.0,20.0,12.0,male,black
2006,working full time,never married,0.0,29.0,18.0,male,white
2006,"unemployed, laid off, looking for work",divorced,3.0,61.0,16.0,female,white
2006,retired,married,0.0,80.0,6.0,male,other
2006,keeping house,divorced,0.0,68.0,15.0,male,white
2006,working part time,married,2.0,63.0,14.0,female,white
2006,working full time,separated,1.0,49.0,12.0,female,white
2006,working full time,married,1.0,51.0,13.0,female,black
2006,working full time,married,6.0,58.0,12.0,male,white
2006,working full time,married,3.0,65.0,17.0,male,white
2006,working full time,separated,0.0,36.0,18.0,male,white
2006,working full time,married,1.0,38.0,16.0,female,white
2006,working full time,divorced,1.0,50.0,17.0,male,white
2006,working full time,never married,0.0,53.0,12.0,male,white
2006,working full time,married,6.0,57.0,2.0,male,white
2006,retired,widowed,5.0,86.0,12.0,female,black
2006,working full time,divorced,0.0,43.0,13.0,female,black
2006,working part time,separated,1.0,27.0,6.0,male,white
2006,retired,divorced,0.0,71.0,20.0,female,white
2006,retired,widowed,0.0,65.0,19.0,female,white
2006,working full time,married,5.0,28.0,7.0,male,other
2006,working full time,married,0.0,51.0,16.0,male,white
2006,in school,never married,0.0,20.0,12.0,female,other
2006,"unemployed, laid off, looking for work",never married,0.0,49.0,7.0,male,black
2006,working full time,widowed,3.0,81.0,16.0,male,white
2006,retired,widowed,3.0,89.0,16.0,female,white
2006,keeping house,married,2.0,72.0,12.0,female,white
2006,working full time,married,1.0,32.0,17.0,female,white
2006,working full time,never married,0.0,34.0,12.0,female,white
2006,working full time,married,1.0,33.0,15.0,female,white
2006,retired,married,1.0,74.0,14.0,female,white
2006,retired,married,0.0,89.0,16.0,male,white
2006,retired,married,3.0,75.0,20.0,male,white
2006,working full time,never married,0.0,39.0,17.0,female,white
2006,working full time,married,6.0,59.0,16.0,male,white
2006,in school,never married,0.0,26.0,17.0,male,black
2006,working full time,divorced,3.0,37.0,12.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",widowed,1.0,60.0,16.0,female,white
2006,"unemployed, laid off, looking for work",never married,1.0,32.0,12.0,male,white
2006,working full time,married,2.0,44.0,20.0,male,other
2006,working full time,never married,0.0,39.0,17.0,female,black
2006,working full time,never married,0.0,41.0,16.0,female,black
2006,working full time,divorced,1.0,54.0,16.0,male,black
2006,working part time,never married,0.0,21.0,14.0,female,white
2006,in school,married,0.0,53.0,19.0,female,white
2006,other,never married,2.0,49.0,9.0,female,black
2006,working full time,never married,0.0,27.0,17.0,male,white
2006,in school,never married,3.0,30.0,12.0,female,black
2006,"unemployed, laid off, looking for work",divorced,5.0,67.0,8.0,male,black
2006,keeping house,widowed,7.0,57.0,7.0,female,black
2006,retired,widowed,1.0,70.0,16.0,female,black
2006,working full time,divorced,1.0,53.0,14.0,female,black
2006,working full time,never married,0.0,41.0,12.0,male,black
2006,working part time,married,1.0,35.0,17.0,male,white
2006,retired,married,4.0,75.0,13.0,female,white
2006,working full time,married,2.0,32.0,16.0,male,other
2006,keeping house,married,2.0,28.0,16.0,female,white
2006,in school,never married,0.0,24.0,16.0,male,white
2006,,never married,,23.0,14.0,male,other
2006,working part time,widowed,2.0,68.0,13.0,female,white
2006,working full time,never married,0.0,27.0,12.0,male,white
2006,working full time,never married,0.0,29.0,16.0,male,white
2006,working full time,never married,0.0,26.0,17.0,female,white
2006,working full time,never married,0.0,67.0,16.0,female,white
2006,working full time,never married,2.0,31.0,13.0,male,white
2006,keeping house,married,2.0,34.0,13.0,female,white
2006,keeping house,married,0.0,21.0,16.0,female,white
2006,working full time,married,2.0,26.0,16.0,male,white
2006,working full time,married,2.0,26.0,12.0,male,white
2006,working part time,married,3.0,66.0,16.0,male,white
2006,working full time,never married,1.0,22.0,12.0,female,black
2006,working full time,married,2.0,53.0,18.0,male,white
2006,working full time,widowed,2.0,59.0,13.0,male,black
2006,working full time,divorced,0.0,60.0,18.0,male,white
2006,working full time,never married,0.0,25.0,16.0,female,white
2006,keeping house,married,8.0,60.0,12.0,female,black
2006,working full time,married,0.0,55.0,20.0,female,white
2006,working full time,separated,0.0,50.0,16.0,male,black
2006,working full time,never married,1.0,27.0,12.0,female,black
2006,"unemployed, laid off, looking for work",never married,1.0,21.0,10.0,female,black
2006,in school,never married,0.0,26.0,16.0,male,white
2006,working full time,married,2.0,72.0,18.0,male,white
2006,working full time,never married,0.0,20.0,13.0,female,black
2006,working full time,married,0.0,28.0,12.0,male,black
2006,working part time,married,3.0,66.0,14.0,female,white
2006,keeping house,widowed,3.0,83.0,15.0,female,white
2006,"unemployed, laid off, looking for work",never married,2.0,41.0,13.0,male,white
2006,working full time,divorced,3.0,33.0,14.0,male,white
2006,working full time,divorced,5.0,66.0,12.0,female,white
2006,retired,widowed,3.0,76.0,14.0,female,white
2006,keeping house,married,2.0,54.0,12.0,female,white
2006,working full time,divorced,0.0,36.0,16.0,female,black
2006,retired,divorced,4.0,66.0,14.0,female,white
2006,keeping house,married,3.0,36.0,16.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",never married,0.0,23.0,17.0,female,white
2006,working part time,married,0.0,41.0,20.0,female,white
2006,working part time,divorced,3.0,59.0,14.0,male,black
2006,working full time,divorced,1.0,33.0,19.0,male,other
2006,working full time,married,2.0,59.0,16.0,male,white
2006,retired,married,0.0,74.0,12.0,female,white
2006,keeping house,married,2.0,37.0,16.0,female,white
2006,keeping house,never married,1.0,32.0,9.0,female,other
2006,working full time,divorced,0.0,45.0,16.0,female,black
2006,working full time,married,2.0,60.0,15.0,male,white
2006,working full time,married,2.0,38.0,17.0,female,white
2006,retired,married,4.0,55.0,14.0,male,white
2006,keeping house,married,1.0,26.0,16.0,female,white
2006,keeping house,married,3.0,51.0,9.0,female,white
2006,working full time,never married,0.0,22.0,12.0,male,white
2006,working full time,never married,1.0,29.0,12.0,male,black
2006,working full time,never married,0.0,30.0,15.0,male,white
2006,keeping house,never married,3.0,41.0,6.0,female,black
2006,working full time,married,2.0,69.0,12.0,female,white
2006,working full time,married,1.0,61.0,16.0,female,white
2006,working full time,never married,0.0,23.0,14.0,male,black
2006,working full time,divorced,3.0,49.0,13.0,female,white
2006,working full time,married,3.0,53.0,12.0,female,white
2006,working full time,divorced,1.0,,20.0,male,black
2006,keeping house,married,3.0,37.0,12.0,female,black
2006,working full time,never married,0.0,25.0,14.0,male,black
2006,in school,never married,1.0,28.0,14.0,female,black
2006,retired,divorced,1.0,64.0,13.0,female,white
2006,working full time,never married,0.0,41.0,11.0,male,white
2006,working full time,divorced,4.0,57.0,12.0,female,white
2006,other,widowed,4.0,68.0,5.0,female,white
2006,retired,married,7.0,71.0,11.0,male,black
2006,working full time,divorced,3.0,58.0,12.0,female,white
2006,working full time,divorced,0.0,35.0,6.0,male,other
2006,working full time,divorced,4.0,46.0,16.0,female,white
2006,working full time,married,2.0,43.0,10.0,male,white
2006,working full time,married,2.0,54.0,13.0,female,white
2006,keeping house,married,0.0,63.0,11.0,female,white
2006,working full time,married,1.0,53.0,12.0,male,white
2006,working full time,married,2.0,52.0,16.0,female,white
2006,retired,separated,,71.0,9.0,male,black
2006,"unemployed, laid off, looking for work",married,5.0,48.0,10.0,female,white
2006,working full time,divorced,6.0,39.0,10.0,male,white
2006,retired,married,4.0,70.0,11.0,female,white
2006,working full time,married,3.0,38.0,16.0,female,white
2006,other,married,1.0,39.0,11.0,female,white
2006,working full time,divorced,2.0,35.0,12.0,female,white
2006,working full time,married,1.0,38.0,12.0,male,white
2006,working full time,married,0.0,38.0,16.0,female,white
2006,working full time,never married,2.0,45.0,12.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,1.0,57.0,12.0,male,white
2006,keeping house,married,4.0,32.0,14.0,female,white
2006,working full time,married,1.0,32.0,9.0,male,white
2006,other,never married,0.0,55.0,12.0,male,white
2006,working full time,married,2.0,59.0,17.0,male,white
2006,retired,married,1.0,75.0,13.0,male,white
2006,retired,never married,0.0,75.0,18.0,male,white
2006,working full time,married,2.0,47.0,12.0,male,other
2006,working full time,widowed,4.0,61.0,9.0,female,other
2006,working full time,married,3.0,54.0,12.0,male,other
2006,working full time,separated,4.0,35.0,16.0,male,other
2006,keeping house,never married,5.0,30.0,11.0,female,other
2006,keeping house,divorced,0.0,33.0,9.0,female,other
2006,other,widowed,4.0,46.0,6.0,female,other
2006,working full time,married,3.0,49.0,16.0,female,other
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,5.0,35.0,16.0,female,other
2006,working full time,married,4.0,47.0,16.0,male,other
2006,working full time,married,1.0,71.0,20.0,male,other
2006,working full time,married,2.0,35.0,9.0,male,other
2006,working full time,married,3.0,48.0,12.0,female,other
2006,working part time,separated,3.0,52.0,9.0,female,other
2006,other,never married,0.0,20.0,13.0,male,white
2006,keeping house,married,3.0,34.0,12.0,female,other
2006,working full time,married,4.0,49.0,13.0,female,other
2006,working full time,married,4.0,33.0,11.0,male,other
2006,working part time,married,4.0,70.0,14.0,female,other
2006,working full time,married,2.0,43.0,13.0,female,other
2006,retired,married,3.0,71.0,13.0,female,other
2006,in school,never married,0.0,19.0,12.0,male,other
2006,working full time,never married,0.0,36.0,20.0,male,other
2006,working full time,divorced,3.0,41.0,12.0,male,other
2006,working full time,divorced,0.0,43.0,20.0,male,white
2006,working full time,widowed,1.0,30.0,13.0,male,white
2006,other,married,4.0,64.0,14.0,male,other
2006,working full time,married,2.0,40.0,9.0,female,other
2006,working full time,married,3.0,49.0,10.0,female,other
2006,other,married,0.0,58.0,12.0,male,other
2006,working part time,never married,3.0,39.0,13.0,male,other
2006,working full time,divorced,3.0,31.0,8.0,male,other
2006,working full time,divorced,3.0,32.0,15.0,female,other
2006,working full time,never married,0.0,19.0,0.0,male,other
2006,working full time,married,3.0,47.0,6.0,male,other
2006,working full time,married,1.0,37.0,12.0,male,other
2006,working full time,married,2.0,32.0,11.0,male,other
2006,working full time,married,2.0,20.0,12.0,female,other
2006,keeping house,divorced,2.0,51.0,11.0,female,other
2006,working full time,separated,3.0,29.0,13.0,female,other
2006,working full time,married,3.0,53.0,12.0,male,other
2006,working full time,married,0.0,52.0,9.0,male,other
2006,keeping house,married,4.0,38.0,12.0,female,other
2006,working part time,married,5.0,41.0,9.0,male,other
2006,working full time,married,3.0,28.0,9.0,male,other
2006,working full time,married,1.0,37.0,17.0,male,other
2006,working part time,never married,2.0,45.0,12.0,female,other
2006,in school,divorced,5.0,42.0,13.0,female,other
2006,keeping house,married,2.0,34.0,2.0,female,other
2006,working full time,married,4.0,39.0,16.0,female,other
2006,working part time,married,4.0,33.0,8.0,male,other
2006,keeping house,married,4.0,42.0,9.0,female,other
2006,keeping house,married,3.0,33.0,9.0,female,other
2006,keeping house,married,6.0,55.0,0.0,female,other
2006,retired,divorced,0.0,55.0,17.0,male,white
2006,retired,married,7.0,70.0,12.0,male,white
2006,working full time,married,1.0,39.0,17.0,male,white
2006,working full time,married,1.0,39.0,12.0,male,black
2006,working full time,married,3.0,35.0,12.0,female,other
2006,working full time,never married,0.0,19.0,13.0,female,white
2006,working full time,divorced,3.0,42.0,12.0,male,black
2006,working full time,never married,0.0,27.0,14.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,2.0,31.0,12.0,male,white
2006,working full time,married,1.0,39.0,13.0,male,white
2006,working full time,married,2.0,34.0,12.0,male,white
2006,working full time,married,1.0,27.0,15.0,male,white
2006,"unemployed, laid off, looking for work",divorced,3.0,54.0,12.0,male,white
2006,working full time,married,2.0,27.0,12.0,male,black
2006,working full time,married,2.0,55.0,16.0,male,black
2006,working part time,married,3.0,67.0,14.0,male,white
2006,in school,never married,0.0,19.0,11.0,female,black
2006,working full time,married,3.0,59.0,8.0,female,white
2006,working full time,never married,0.0,39.0,12.0,male,black
2006,working full time,married,4.0,43.0,16.0,female,white
2006,working full time,married,2.0,27.0,12.0,male,white
2006,working full time,never married,0.0,22.0,10.0,male,black
2006,working full time,married,1.0,33.0,20.0,male,white
2006,working full time,married,0.0,28.0,17.0,male,white
2006,working full time,married,2.0,31.0,14.0,female,white
2006,working full time,married,2.0,53.0,16.0,male,white
2006,working full time,divorced,1.0,51.0,14.0,female,white
2006,keeping house,married,1.0,42.0,16.0,male,other
2006,working full time,married,3.0,54.0,16.0,female,white
2006,working full time,divorced,2.0,45.0,12.0,male,white
2006,working part time,married,3.0,40.0,12.0,female,white
2006,working part time,married,2.0,60.0,14.0,female,white
2006,working full time,divorced,3.0,56.0,14.0,male,white
2006,working full time,married,4.0,53.0,14.0,male,white
2006,working full time,divorced,0.0,42.0,19.0,male,white
2006,working part time,married,3.0,33.0,12.0,female,white
2006,keeping house,married,0.0,57.0,14.0,female,white
2006,retired,divorced,0.0,66.0,5.0,male,white
2006,retired,widowed,7.0,74.0,12.0,female,white
2006,working full time,married,2.0,47.0,14.0,male,white
2006,working part time,married,2.0,51.0,13.0,female,white
2006,retired,widowed,3.0,77.0,12.0,female,white
2006,working full time,married,1.0,49.0,16.0,male,white
2006,working full time,never married,0.0,26.0,14.0,female,white
2006,working full time,married,1.0,30.0,12.0,male,white
2006,keeping house,married,2.0,47.0,16.0,female,white
2006,working full time,married,2.0,34.0,16.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,1.0,39.0,13.0,female,white
2006,working full time,married,2.0,46.0,16.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",separated,2.0,37.0,14.0,female,white
2006,working full time,married,2.0,44.0,16.0,female,white
2006,working full time,divorced,3.0,50.0,14.0,male,white
2006,retired,married,2.0,77.0,7.0,female,black
2006,retired,married,3.0,64.0,14.0,male,black
2006,working full time,married,1.0,47.0,16.0,male,white
2006,retired,married,2.0,63.0,12.0,female,black
2006,working full time,married,3.0,59.0,16.0,male,white
2006,working full time,married,0.0,25.0,17.0,female,white
2006,working full time,married,1.0,59.0,18.0,female,white
2006,in school,never married,0.0,21.0,15.0,male,white
2006,working full time,married,2.0,42.0,14.0,male,white
2006,retired,divorced,1.0,64.0,14.0,male,white
2006,working full time,married,5.0,50.0,12.0,male,other
2006,retired,never married,0.0,69.0,20.0,male,white
2006,working part time,married,1.0,49.0,12.0,female,white
2006,working full time,divorced,1.0,28.0,14.0,female,white
2006,working full time,married,2.0,58.0,14.0,female,white
2006,retired,widowed,3.0,76.0,11.0,female,white
2006,working full time,divorced,1.0,29.0,13.0,female,white
2006,working full time,married,2.0,39.0,14.0,female,white
2006,working part time,never married,0.0,33.0,15.0,female,white
2006,working part time,married,2.0,36.0,16.0,female,other
2006,working part time,married,3.0,67.0,12.0,male,white
2006,working full time,widowed,2.0,58.0,13.0,female,white
2006,working full time,married,2.0,37.0,16.0,female,white
2006,keeping house,married,3.0,38.0,16.0,female,white
2006,retired,married,4.0,70.0,14.0,female,white
2006,retired,divorced,3.0,72.0,12.0,female,white
2006,retired,married,2.0,71.0,12.0,male,white
2006,working full time,never married,2.0,40.0,10.0,female,black
2006,working full time,never married,0.0,52.0,14.0,female,white
2006,working full time,married,3.0,40.0,16.0,female,white
2006,retired,widowed,4.0,68.0,12.0,female,white
2006,retired,married,0.0,53.0,13.0,female,white
2006,working full time,divorced,3.0,46.0,15.0,female,white
2006,working part time,divorced,6.0,67.0,10.0,female,white
2006,keeping house,married,3.0,27.0,13.0,female,white
2006,keeping house,married,3.0,27.0,12.0,female,black
2006,working part time,married,3.0,36.0,16.0,female,other
2006,working full time,married,0.0,55.0,16.0,female,white
2006,working full time,never married,0.0,22.0,13.0,male,black
2006,keeping house,married,2.0,55.0,12.0,female,white
2006,working part time,married,3.0,20.0,12.0,female,white
2006,working full time,divorced,2.0,43.0,16.0,male,white
2006,working full time,married,2.0,46.0,12.0,female,white
2006,working full time,never married,2.0,55.0,18.0,female,black
2006,retired,divorced,2.0,50.0,13.0,female,white
2006,working full time,married,0.0,45.0,16.0,female,white
2006,working full time,married,1.0,42.0,13.0,female,white
2006,other,married,3.0,55.0,20.0,male,white
2006,working full time,married,2.0,32.0,16.0,male,white
2006,retired,married,1.0,61.0,14.0,male,white
2006,working full time,divorced,0.0,40.0,16.0,male,white
2006,working full time,married,1.0,27.0,14.0,male,white
2006,working full time,married,2.0,30.0,13.0,female,black
2006,other,divorced,1.0,51.0,15.0,female,black
2006,working full time,married,1.0,44.0,12.0,female,white
2006,"unemployed, laid off, looking for work",never married,0.0,45.0,16.0,male,white
2006,working part time,divorced,2.0,59.0,11.0,female,black
2006,working full time,separated,4.0,31.0,11.0,female,black
2006,working full time,never married,2.0,36.0,13.0,female,black
2006,working full time,separated,3.0,32.0,10.0,female,black
2006,working part time,separated,1.0,39.0,12.0,male,black
2006,other,never married,0.0,52.0,8.0,female,black
2006,"unemployed, laid off, looking for work",never married,2.0,25.0,11.0,male,black
2006,working full time,never married,2.0,26.0,12.0,female,black
2006,working full time,never married,0.0,28.0,16.0,male,black
2006,retired,married,0.0,71.0,8.0,female,black
2006,working full time,never married,1.0,29.0,12.0,male,white
2006,retired,widowed,6.0,84.0,13.0,female,white
2006,retired,married,1.0,74.0,16.0,female,white
2006,in school,divorced,1.0,28.0,13.0,male,white
2006,retired,married,2.0,63.0,12.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",widowed,2.0,50.0,13.0,female,white
2006,"unemployed, laid off, looking for work",married,1.0,59.0,16.0,male,white
2006,in school,never married,0.0,32.0,15.0,male,white
2006,working full time,married,3.0,29.0,12.0,female,white
2006,working part time,married,5.0,41.0,16.0,female,white
2006,retired,divorced,4.0,75.0,12.0,male,white
2006,"unemployed, laid off, looking for work",divorced,3.0,49.0,12.0,female,white
2006,retired,widowed,2.0,76.0,14.0,female,white
2006,working full time,divorced,1.0,34.0,12.0,female,white
2006,working full time,married,1.0,45.0,13.0,male,white
2006,working full time,never married,1.0,37.0,13.0,female,white
2006,working full time,never married,0.0,28.0,14.0,female,white
2006,working full time,married,2.0,32.0,12.0,male,white
2006,in school,married,2.0,28.0,14.0,female,white
2006,working full time,divorced,4.0,37.0,14.0,male,white
2006,working full time,never married,1.0,25.0,8.0,male,white
2006,working part time,married,2.0,38.0,14.0,female,white
2006,working full time,married,2.0,55.0,15.0,male,white
2006,working full time,married,6.0,33.0,12.0,female,white
2006,working full time,married,2.0,60.0,12.0,female,white
2006,retired,married,1.0,57.0,14.0,male,white
2006,working full time,married,0.0,48.0,12.0,female,white
2006,working full time,never married,1.0,29.0,12.0,male,white
2006,working full time,divorced,3.0,51.0,12.0,male,white
2006,working full time,divorced,0.0,28.0,11.0,male,white
2006,keeping house,married,4.0,64.0,13.0,female,white
2006,working full time,widowed,4.0,64.0,12.0,female,white
2006,working full time,married,1.0,44.0,15.0,male,white
2006,keeping house,married,1.0,42.0,17.0,female,white
2006,working full time,divorced,2.0,56.0,13.0,female,white
2006,retired,married,6.0,58.0,14.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",never married,0.0,32.0,12.0,male,white
2006,retired,widowed,3.0,82.0,12.0,female,white
2006,retired,never married,0.0,78.0,13.0,female,white
2006,working full time,married,1.0,34.0,17.0,male,white
2006,retired,divorced,2.0,56.0,14.0,male,white
2006,working full time,never married,0.0,20.0,12.0,male,white
2006,working part time,never married,1.0,38.0,17.0,male,white
2006,retired,widowed,8.0,75.0,12.0,female,white
2006,working full time,married,4.0,38.0,9.0,female,white
2006,working part time,divorced,3.0,74.0,12.0,male,white
2006,retired,married,4.0,85.0,12.0,male,white
2006,working full time,married,1.0,24.0,11.0,male,white
2006,working full time,never married,1.0,24.0,10.0,male,white
2006,keeping house,married,2.0,54.0,14.0,female,white
2006,retired,widowed,3.0,58.0,14.0,female,white
2006,working full time,married,0.0,49.0,14.0,male,white
2006,retired,married,3.0,68.0,12.0,male,white
2006,retired,never married,0.0,61.0,16.0,male,white
2006,working full time,married,3.0,41.0,20.0,male,white
2006,working part time,divorced,2.0,39.0,12.0,female,white
2006,working full time,married,0.0,59.0,17.0,male,white
2006,keeping house,married,2.0,47.0,16.0,female,white
2006,working part time,never married,0.0,48.0,11.0,male,white
2006,retired,married,5.0,58.0,15.0,male,white
2006,working full time,divorced,2.0,49.0,14.0,female,white
2006,working full time,married,1.0,37.0,12.0,female,white
2006,keeping house,married,3.0,61.0,14.0,female,white
2006,working full time,married,3.0,47.0,13.0,male,white
2006,keeping house,never married,0.0,33.0,12.0,female,other
2006,"unemployed, laid off, looking for work",never married,0.0,27.0,16.0,male,other
2006,retired,widowed,2.0,72.0,12.0,male,white
2006,working full time,married,3.0,44.0,16.0,male,white
2006,retired,married,2.0,70.0,13.0,female,white
2006,working full time,divorced,0.0,48.0,16.0,female,white
2006,retired,widowed,5.0,71.0,11.0,female,white
2006,other,never married,3.0,23.0,11.0,female,black
2006,in school,married,2.0,37.0,14.0,female,other
2006,working part time,widowed,6.0,77.0,12.0,female,white
2006,working full time,never married,6.0,60.0,6.0,male,other
2006,keeping house,married,1.0,21.0,6.0,female,white
2006,"unemployed, laid off, looking for work",married,4.0,45.0,12.0,female,black
2006,working part time,divorced,1.0,19.0,8.0,female,white
2006,other,married,6.0,54.0,4.0,male,other
2006,retired,widowed,3.0,89.0,16.0,female,white
2006,working full time,married,2.0,37.0,12.0,female,white
2006,retired,widowed,2.0,88.0,12.0,female,white
2006,keeping house,married,0.0,33.0,12.0,female,other
2006,working full time,married,5.0,39.0,6.0,male,other
2006,retired,widowed,6.0,69.0,12.0,female,white
2006,working full time,never married,0.0,34.0,12.0,male,other
2006,working full time,divorced,3.0,46.0,11.0,male,white
2006,working full time,divorced,6.0,54.0,8.0,female,other
2006,working full time,never married,0.0,23.0,12.0,male,white
2006,working full time,married,4.0,60.0,8.0,male,other
2006,working full time,married,3.0,46.0,14.0,male,white
2006,working full time,divorced,6.0,54.0,12.0,female,white
2006,working part time,married,4.0,47.0,13.0,male,white
2006,retired,married,3.0,69.0,16.0,female,white
2006,working full time,separated,3.0,35.0,12.0,male,other
2006,working part time,married,3.0,35.0,8.0,male,other
2006,"with a job, but not at work because of temporary illness, vacation, strike",divorced,3.0,44.0,12.0,female,white
2006,working full time,married,1.0,37.0,17.0,male,white
2006,working full time,married,0.0,25.0,12.0,female,white
2006,working part time,married,2.0,49.0,16.0,female,white
2006,keeping house,married,2.0,36.0,16.0,female,white
2006,working part time,married,1.0,51.0,18.0,male,white
2006,working full time,married,1.0,42.0,14.0,female,other
2006,retired,divorced,2.0,75.0,12.0,female,white
2006,working full time,never married,0.0,43.0,17.0,female,white
2006,retired,widowed,3.0,85.0,11.0,male,white
2006,retired,widowed,5.0,79.0,11.0,female,white
2006,working full time,divorced,2.0,48.0,9.0,male,white
2006,keeping house,widowed,4.0,76.0,12.0,female,white
2006,"unemployed, laid off, looking for work",divorced,3.0,25.0,10.0,female,white
2006,retired,widowed,6.0,75.0,13.0,female,white
2006,keeping house,married,1.0,34.0,16.0,female,other
2006,keeping house,married,6.0,38.0,16.0,female,white
2006,keeping house,widowed,2.0,81.0,12.0,female,white
2006,working full time,married,5.0,33.0,14.0,male,white
2006,keeping house,married,2.0,60.0,12.0,female,white
2006,retired,divorced,4.0,54.0,12.0,male,white
2006,working full time,married,1.0,59.0,14.0,male,white
2006,working full time,married,2.0,31.0,17.0,male,white
2006,retired,never married,0.0,71.0,12.0,female,white
2006,retired,never married,0.0,60.0,19.0,female,white
2006,retired,widowed,3.0,83.0,16.0,female,white
2006,other,divorced,2.0,36.0,12.0,female,white
2006,working full time,separated,4.0,62.0,12.0,female,white
2006,working full time,married,3.0,36.0,6.0,male,other
2006,working full time,separated,7.0,55.0,12.0,male,white
2006,working full time,married,3.0,32.0,12.0,female,other
2006,working full time,never married,2.0,27.0,12.0,male,white
2006,working part time,divorced,1.0,23.0,16.0,male,other
